#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 05 01 10 50 322  6.8  8.3  1.29  7.14  5.01 304 1020.5   9.3  10.8 999.0 99.0 99.00
2019 05 01 11 50 332  7.4  8.8  1.34  6.67  4.95 299 1020.3   9.4  10.8 999.0 99.0 99.00
2019 05 01 12 50 331  6.6  7.7  1.35  7.14  5.12 299 1020.2   9.6  10.8 999.0 99.0 99.00
2019 05 01 13 50 328  6.7  8.0  1.34  7.14  5.19 296 1020.4   9.4  10.8 999.0 99.0 99.00
2019 05 01 14 50 319  7.1  8.6  1.39  6.67  5.17 304 1020.7   9.2  10.8 999.0 99.0 99.00
2019 05 01 15 50 326  6.6  8.2  1.46  7.14  5.20 306 1021.0   9.0  10.8 999.0 99.0 99.00
2019 05 01 16 50 327  6.9  8.5  1.38  7.14  5.19 313 1021.1   9.0  10.8 999.0 99.0 99.00
2019 05 01 17 50 312  6.5  7.7  1.51  7.14  5.33 304 1021.1   9.2  10.8 999.0 99.0 99.00
2019 05 01 18 50 320  5.9  7.3  1.36  6.67  5.34 312 1021.3   9.5  10.9 999.0 99.0 99.00
2019 05 01 19 50 313  6.1  7.9  1.40  7.14  5.49 311 1021.6   9.4  11.0 999.0 99.0 99.00
2019 05 01 20 50 313  6.1  7.1  1.49  7.14  5.59 305 1021.6   9.5  11.0 999.0 99.0 99.00
2019 05 01 21 50 313  6.0  7.5  1.49  7.69  5.62 316 1021.9   9.5  11.5 999.0 99.0 99.00
2019 05 01 22 50 325  5.9  7.2  1.60  7.69  5.62 317 1021.8   9.4  11.6 999.0 99.0 99.00
2019 05 01 23 50 309  5.7  7.1  1.50  7.69  5.49 311 1021.5   9.3  11.6 999.0 99.0 99.00
2019 05 02 00 50 316  5.3  7.6  1.56  7.14  5.70 314 1021.3   9.2  11.4 999.0 99.0 99.00
2019 05 02 01 50 302  7.0  8.4  1.45  7.69  5.49 310 1021.1   9.2  11.3 999.0 99.0 99.00
2019 05 02 02 50 307  6.0  8.4  1.54  7.69  5.71 306 1021.1   8.9  11.1 999.0 99.0 99.00
2019 05 02 03 50 319  6.5  8.7  1.47  7.69  5.62 299 1021.1   8.9  11.0 999.0 99.0 99.00
2019 05 02 04 50 318  6.0  7.6  1.48  7.69  5.56 301 1021.3   8.7  10.9 999.0 99.0 99.00
2019 05 02 05 50 299  5.0  7.2  1.47  8.33  5.62 305 1021.3   8.8  10.9 999.0 99.0 99.00
2019 05 02 06 50 315  6.6  8.2  1.68  8.33  5.98 304 1021.2   9.1  10.8 999.0 99.0 99.00
2019 05 02 07 50 307  4.5  6.0  1.60  7.69  5.81 314 1021.6   9.3  10.8 999.0 99.0 99.00
2019 05 02 08 50 289  4.5  5.6  1.66  8.33  5.99 312 1021.7   8.9  10.8 999.0 99.0 99.00
2019 05 02 09 50 320  5.8  8.3  1.73  8.33  6.05 305 1021.9   9.5  10.8 999.0 99.0 99.00
2019 05 02 10 50 331  6.7  8.7  1.60  8.33  6.00 311 1021.9   9.5  10.8 999.0 99.0 99.00
2019 05 02 11 50 326  4.2  5.6  1.67  8.33  5.93 320 1021.9   9.5  10.8 999.0 99.0 99.00
2019 05 02 12 50 322  3.3  4.4  1.63  8.33  6.15 319 1021.9   9.7  10.8 999.0 99.0 99.00
2019 05 02 13 50 327  4.9  6.4  1.58  9.09  6.37 310 1022.1   9.8  10.8 999.0 99.0 99.00
2019 05 02 14 50 319  5.3  6.6  1.55  8.33  6.19 304 1022.6   9.7  10.8 999.0 99.0 99.00
2019 05 02 15 50 323  5.1  6.4  1.41  9.09  6.11 296 1022.9   9.6  10.8 999.0 99.0 99.00
2019 05 02 16 50 305  4.9  6.5  1.81  9.09  6.63 307 1023.4   9.4  10.8 999.0 99.0 99.00
2019 05 02 17 50 341  2.2  3.7  1.50  9.09  6.39 297 1023.8   9.7  10.9 999.0 99.0 99.00
2019 05 02 18 50 304  3.9  4.8  1.56  9.09  6.65 306 1024.2   9.7  11.0 999.0 99.0 99.00
2019 05 02 19 50 317  3.5  4.5  1.63  9.09  6.67 305 1024.4   9.6  11.0 999.0 99.0 99.00
2019 05 02 20 50 318  3.6  4.5  1.57  9.09  6.51 311 1024.4   9.8  11.0 999.0 99.0 99.00
2019 05 02 21 50 301  3.7  4.6  1.77  9.09  6.94 310 1024.6  10.0  11.1 999.0 99.0 99.00
2019 05 02 22 50 319  3.3  4.4  1.79  8.33  6.76 307 1024.3  10.0  11.1 999.0 99.0 99.00
2019 05 02 23 50 310  4.7  6.5  1.78  8.33  6.71 308 1024.1   9.8  11.1 999.0 99.0 99.00
2019 05 03 00 50 317  4.6  6.1  1.79  8.33  6.77 302 1023.9   9.9  11.1 999.0 99.0 99.00
2019 05 03 01 50 313  5.2  6.8  1.66  8.33  6.49 324 1023.8   9.8  11.1 999.0 99.0 99.00
2019 05 03 03 50 342  6.6  7.8  1.70  9.09  6.50 297 1023.4   9.5  11.0 999.0 99.0 99.00
2019 05 03 04 50 336  7.4  9.7  1.73  9.09  6.52 299 1023.5   9.8  10.9 999.0 99.0 99.00
2019 05 03 05 50 354  6.4  8.1  1.76  9.09  6.42 306 1023.5   9.9  10.9 999.0 99.0 99.00
2019 05 03 06 50 336  7.0  8.9  1.71  9.09  6.28 301 1023.4   9.8  10.8 999.0 99.0 99.00
2019 05 03 07 50 351  6.7  8.4  1.83  9.09  6.45 319 1023.5   8.9  10.8 999.0 99.0 99.00
2019 05 03 08 50 336  6.8  8.8  2.08  9.09  6.74 309 1022.9   9.6  10.8 999.0 99.0 99.00
2019 05 03 09 50 343  5.7  7.6  1.80 10.00  6.31 312 1022.7   9.5  10.9 999.0 99.0 99.00
2019 05 03 10 50 340  6.5  8.1  1.97  9.09  6.68 305 1022.4   9.3  11.0 999.0 99.0 99.00
2019 05 03 11 50 340  6.5  7.7  1.90 10.00  6.49 312 1022.4   9.3  11.1 999.0 99.0 99.00
2019 05 03 12 50 345  6.9  8.5  1.96  9.09  6.53 309 1022.2   9.3  11.1 999.0 99.0 99.00
2019 05 03 13 50 343  7.0  8.8  1.82  9.09  6.12 306 1022.3   8.7  11.1 999.0 99.0 99.00
2019 05 03 14 50 344  6.4  8.7  1.79 16.00  5.88 323 1022.5   9.0  11.0 999.0 99.0 99.00
2019 05 03 15 50 342  6.3  7.8  1.90 16.00  6.36 307 1022.4   8.7  10.9 999.0 99.0 99.00
2019 05 03 16 50 347  6.5  7.7  1.87 16.00  6.28 277 1022.4   9.5  10.9 999.0 99.0 99.00
2019 05 03 17 50 335  6.9  8.5  1.77 16.00  5.99 270 1022.5   9.4  10.9 999.0 99.0 99.00
2019 05 03 18 50 348  6.3  8.0  1.76 14.81  6.20 254 1022.5   9.3  10.8 999.0 99.0 99.00
2019 05 03 19 50 345  5.8  7.0  1.61 14.81  6.37 267 1022.4   9.8  10.8 999.0 99.0 99.00
2019 05 03 20 50 344  6.0  7.1  1.72 14.81  6.41 281 1022.3  10.3  11.5 999.0 99.0 99.00
2019 05 03 21 50 333  6.8  8.0  1.76 14.81  6.51 294 1022.1  10.4  11.7 999.0 99.0 99.00
2019 05 03 22 50 339  7.4  9.3  1.77  8.33  6.20 314 1021.8  10.1  11.7 999.0 99.0 99.00
2019 05 03 23 50 346  7.4  8.9  1.76 14.81  6.08 270 1021.4  10.3  11.7 999.0 99.0 99.00
2019 05 04 00 50 359  8.3  9.7  1.74 14.81  6.12 281 1020.9  10.5  11.6 999.0 99.0 99.00
2019 05 04 01 50 346  8.3 10.0  1.69 14.81  5.81 265 1020.4  10.6  11.4 999.0 99.0 99.00
2019 05 04 02 50 349  8.9 11.6  1.81 14.81  5.81 290 1019.9  10.5  11.3 999.0 99.0 99.00
2019 05 04 03 50 345  8.6 10.1  1.89 14.81  5.75 273 1019.9  10.5  11.1 999.0 99.0 99.00
2019 05 04 04 50 352  8.2 10.1  1.97 14.81  5.91 291 1020.1  10.4  11.0 999.0 99.0 99.00
2019 05 04 05 50 349  8.9 11.0  2.04 14.81  5.85 277 1019.7  10.4  11.0 999.0 99.0 99.00
2019 05 04 06 50 337  8.3 10.3  1.82 13.79  5.50 282 1019.4  10.3  10.9 999.0 99.0 99.00
2019 05 04 07 50 347  7.4  8.8  1.82 13.79  5.60 279 1019.0  10.2  10.8 999.0 99.0 99.00
2019 05 04 08 50 353  7.0  8.3  1.83  7.69  5.58 314 1018.8  10.4  10.8 999.0 99.0 99.00
2019 05 04 09 50 345  8.0  9.8  2.04  7.69  5.98 312 1018.3  10.3  10.8 999.0 99.0 99.00
2019 05 04 10 50 352  8.1 10.3  1.93 12.90  5.93 304 1018.0  10.5  11.3 999.0 99.0 99.00
2019 05 04 11 50  11  7.6  9.1  2.01 13.79  6.31 295 1018.0  10.3  11.3 999.0 99.0 99.00
2019 05 04 12 50 353  7.4  8.8  2.05 12.90  6.20 284 1017.9  10.4  11.3 999.0 99.0 99.00
2019 05 04 13 50 360  7.3  9.4  2.06 13.79  6.26 283 1018.0  10.3  11.3 999.0 99.0 99.00
2019 05 04 14 50   5  7.4  9.0  2.06 12.90  6.15 300 1018.1  10.2  11.3 999.0 99.0 99.00
2019 05 04 15 50 359  7.4  9.5  2.03  8.33  6.15 307 1018.3  10.2  11.2 999.0 99.0 99.00
2019 05 04 16 50 348  7.2  8.5  2.25  8.33  6.56 318 1018.4  10.4  11.2 999.0 99.0 99.00
2019 05 04 17 50 356  7.3  8.7  2.17  8.33  6.36 304 1018.3  10.4  11.1 999.0 99.0 99.00
2019 05 04 18 50 347  7.1  8.9  2.33 13.79  6.65 269 1018.2  10.2  11.1 999.0 99.0 99.00
2019 05 04 19 50 339  7.8  9.4  2.11  8.33  6.17 314 1017.9  10.2  10.9 999.0 99.0 99.00
2019 05 04 20 50 344  7.6  8.7  2.12  8.33  6.37 314 1017.6  10.4  10.9 999.0 99.0 99.00
2019 05 04 21 50 343  8.2  9.8  2.15  8.33  6.30 315 1017.4  10.6  10.9 999.0 99.0 99.00
2019 05 04 22 50 349  7.7  9.2  2.33  8.33  6.47 323 1017.0  10.7  11.4 999.0 99.0 99.00
2019 05 04 23 50 341  9.3 11.3  2.35  8.33  6.14 307 1016.6  10.6  11.4 999.0 99.0 99.00
2019 05 05 00 50 344  9.4 11.7  2.24  8.33  6.09 308 1016.2  10.8  11.3 999.0 99.0 99.00
2019 05 05 01 50 359 10.1 12.0  2.54  8.33  6.17 313 1015.7  10.6  11.2 999.0 99.0 99.00
2019 05 05 02 50 348  9.3 11.4  2.39  8.33  6.09 307 1015.6  10.6  11.1 999.0 99.0 99.00
2019 05 05 03 50 351  9.5 12.2  2.30  7.69  5.94 306 1015.6  10.5  11.0 999.0 99.0 99.00
2019 05 05 04 50 349 10.2 12.4  2.48  8.33  6.16 307 1015.9  10.2  10.9 999.0 99.0 99.00
2019 05 05 05 50 339  8.9 10.9  2.36  8.33  5.96 303 1015.8  10.3  10.8 999.0 99.0 99.00
2019 05 05 06 50 335  9.4 11.2  2.26  8.33  5.89 305 1015.6  10.4  10.8 999.0 99.0 99.00
2019 05 05 07 50 338  9.2 11.3  2.49  8.33  6.37 309 1015.3  10.4  11.3 999.0 99.0 99.00
2019 05 05 08 50 342  9.2 10.9  2.39  8.33  6.40 312 1015.0  10.5  11.3 999.0 99.0 99.00
2019 05 05 09 50 343  9.4 11.1  2.42  8.33  6.35 319 1014.9  10.5  11.4 999.0 99.0 99.00
2019 05 05 10 50 340  8.9 11.0  2.54  8.33  6.37 302 1015.1  10.5  11.4 999.0 99.0 99.00
2019 05 05 11 50 347  8.6 10.1  2.44  9.09  6.38 304 1015.2  10.4  11.4 999.0 99.0 99.00
2019 05 05 12 50 346  8.5 11.1  2.50  9.09  6.41 308 1015.1  10.3  11.3 999.0 99.0 99.00
2019 05 05 13 50 339  8.5 10.7  2.87  8.33  6.57 305 1015.5  10.2  11.2 999.0 99.0 99.00
2019 05 05 14 50 345  8.0 10.0  2.69  8.33  6.38 306 1015.7  10.2  11.0 999.0 99.0 99.00
2019 05 05 15 50 333  8.5 10.5  2.71  9.09  6.64 305 1015.7  10.3  11.0 999.0 99.0 99.00
2019 05 05 16 50 333  7.8  9.8  2.92  9.09  6.87 313 1015.8  10.5  10.9 999.0 99.0 99.00
2019 05 05 17 50 327  8.3  9.7  2.69  9.09  6.51 302 1015.5  10.6  10.9 999.0 99.0 99.00
2019 05 05 18 50 332  8.9 10.9  2.67  9.09  6.68 300 1015.4  10.8  10.9 999.0 99.0 99.00
2019 05 05 19 50 329  9.5 11.1  2.86  9.09  6.87 297 1015.2  10.9  10.9 999.0 99.0 99.00
2019 05 05 20 50 334 10.1 11.9  2.82  9.09  6.71 317 1015.1  11.0  11.4 999.0 99.0 99.00
2019 05 05 21 50 335  9.9 12.2  3.01  9.09  6.70 311 1015.2  11.0  11.5 999.0 99.0 99.00
2019 05 05 22 50 339 10.1 12.7  2.79  9.09  6.47 318 1015.2  10.9  11.6 999.0 99.0 99.00
2019 05 05 23 50 337 10.1 12.3  3.18  9.09  6.71 319 1014.8  11.0  11.7 999.0 99.0 99.00
2019 05 06 00 50 344 10.8 12.8  3.15  9.09  6.74 318 1014.8  11.1  11.7 999.0 99.0 99.00
2019 05 06 01 50 347  9.4 11.3  2.90  9.09  6.37 314 1014.8  11.1  11.6 999.0 99.0 99.00
2019 05 06 02 50 343  9.7 11.4  2.91  9.09  6.50 308 1014.6  11.1  11.5 999.0 99.0 99.00
2019 05 06 03 50 345  9.5 11.7  2.65  8.33  6.23 304 1014.7  11.0  11.4 999.0 99.0 99.00
2019 05 06 04 50 348  9.8 11.6  2.53 10.00  6.25 292 1015.2  11.1  11.4 999.0 99.0 99.00
2019 05 06 05 50 346  9.6 11.5  2.51  9.09  6.10 304 1015.1  11.2  11.5 999.0 99.0 99.00
2019 05 06 06 50 350  9.2 11.6  2.85  9.09  6.43 321 1015.1  11.2  11.7 999.0 99.0 99.00
2019 05 06 07 50 341  9.5 10.9  2.67  8.33  6.29 305 1015.2  11.1  11.7 999.0 99.0 99.00
2019 05 06 08 50 340  9.3 11.1  2.65  9.09  6.32 324 1015.2  11.1  11.8 999.0 99.0 99.00
2019 05 06 09 50 342  9.2 11.0  2.57  9.09  6.16 320 1015.3  11.0  11.8 999.0 99.0 99.00
2019 05 06 10 50 342  9.7 12.2  2.62  9.09  6.28 309 1015.3  11.1  11.7 999.0 99.0 99.00
2019 05 06 11 50 341 10.6 13.1  2.87  9.09  6.46 312 1015.4  11.1  11.7 999.0 99.0 99.00
2019 05 06 12 50 348  9.8 11.3  2.63  9.09  6.23 314 1015.8  11.1  11.7 999.0 99.0 99.00
2019 05 06 13 50 350  9.3 11.8  2.61  8.33  6.29 305 1016.3  11.2  11.7 999.0 99.0 99.00
2019 05 06 14 50 346  8.9 10.9  2.56  9.09  6.34 315 1016.8  11.3  11.7 999.0 99.0 99.00
2019 05 06 15 50 345  9.1 10.9  2.66  9.09  6.37 312 1017.2  11.3  11.8 999.0 99.0 99.00
2019 05 06 16 50 349  8.4 10.0  2.62  9.09  6.40 312 1017.2  11.3  11.8 999.0 99.0 99.00
2019 05 06 17 50 348  8.7 10.2  2.68  9.09  6.41 320 1017.4  11.3  11.9 999.0 99.0 99.00
2019 05 06 18 50 349  9.4 11.5  2.42  9.09  6.29 315 1017.7  11.2  11.9 999.0 99.0 99.00
2019 05 06 19 50 345  9.7 11.4  2.18  9.09  6.10 316 1017.6  11.2  12.0 999.0 99.0 99.00
2019 05 06 20 50 343  9.5 11.4  2.10  9.09  5.84 314 1017.7  11.3  12.1 999.0 99.0 99.00
2019 05 06 21 50 344 10.8 12.5  2.46  9.09  6.05 311 1017.9  11.3  12.2 999.0 99.0 99.00
2019 05 06 22 50 336  9.3 11.3  2.28  9.09  5.88 314 1017.6  11.4  12.2 999.0 99.0 99.00
2019 05 06 23 50 339 11.0 13.0  2.46  8.33  6.05 313 1017.3  11.4  12.2 999.0 99.0 99.00
2019 05 07 00 50 339 10.8 13.0  2.52  9.09  6.08 318 1017.3  11.5  12.2 999.0 99.0 99.00
2019 05 07 01 50 333 11.0 14.4  2.78  8.33  6.20 317 1017.2  11.4  12.1 999.0 99.0 99.00
2019 05 07 02 50 331 11.7 13.6  2.63  9.09  5.91 315 1017.5  11.3  12.1 999.0 99.0 99.00
2019 05 07 03 50 329 11.5 13.4  2.63  8.33  5.85 313 1018.0  11.1  12.0 999.0 99.0 99.00
2019 05 07 04 50 328 10.1 12.8  2.44  8.33  5.66 305 1018.5  11.0  11.9 999.0 99.0 99.00
2019 05 07 05 50 330 10.3 12.3  2.24  8.33  5.62 305 1018.7  11.1  11.9 999.0 99.0 99.00
2019 05 07 06 50 333  9.7 11.6  2.21  8.33  5.60 312 1018.9  11.1  11.9 999.0 99.0 99.00
2019 05 07 07 50 333  8.5 10.3  2.19  8.33  5.80 312 1019.0  11.3  11.9 999.0 99.0 99.00
2019 05 07 08 50 328  8.4 10.4  2.17  7.14  5.87 313 1019.2  11.4  11.9 999.0 99.0 99.00
2019 05 07 09 50 332  7.0  8.7  2.13  8.33  6.10 315 1019.2  11.4  11.9 999.0 99.0 99.00
2019 05 07 10 50 328  7.8  9.7  2.09  7.69  5.99 319 1019.3  11.5  11.9 999.0 99.0 99.00
2019 05 07 11 50 334  7.7  9.5  2.26  8.33  6.36 317 1019.7  11.6  11.9 999.0 99.0 99.00
2019 05 07 12 50 347  6.7  8.5  2.33  7.69  6.42 311 1020.2  11.6  11.9 999.0 99.0 99.00
2019 05 07 13 50 336  6.3  7.4  2.54  9.09  6.80 318 1020.8  11.7  11.9 999.0 99.0 99.00
2019 05 07 14 50 328  6.0  7.5  2.41  8.33  6.37 311 1021.7  11.9  11.9 999.0 99.0 99.00
2019 05 07 15 50 338  6.3  7.6  2.60  8.33  6.68 312 1022.2  11.9  11.9 999.0 99.0 99.00
2019 05 07 16 50 330  7.7  9.1  2.50  9.09  6.58 321 1022.4  11.8  11.9 999.0 99.0 99.00
2019 05 07 17 50 334  9.3 11.4  2.21  7.14  5.86 307 1022.8  11.6  11.9 999.0 99.0 99.00
2019 05 07 18 50 333  9.8 11.5  2.36  8.33  5.95 308 1023.1  11.5  11.9 999.0 99.0 99.00
2019 05 07 19 50 326 10.4 12.2  2.30  9.09  5.71 312 1023.2  11.5  12.0 999.0 99.0 99.00
2019 05 07 20 50 330  9.6 12.3  2.54  9.09  5.95 308 1023.4  11.4  12.0 999.0 99.0 99.00
2019 05 07 21 50 324 10.8 13.3  2.27  8.33  5.76 305 1023.5  11.5  12.1 999.0 99.0 99.00
2019 05 07 22 50 328  8.4 11.5  2.48  8.33  5.88 308 1023.7  11.6  12.1 999.0 99.0 99.00
2019 05 07 23 50 329  9.3 11.7  2.60  8.33  6.19 323 1023.4  11.5  12.1 999.0 99.0 99.00
2019 05 08 00 50 325  9.5 11.7  2.53  8.33  6.29 321 1023.7  11.5  12.1 999.0 99.0 99.00
2019 05 08 01 50 321  9.3 11.9  2.83  8.33  6.55 320 1023.8  11.4  12.1 999.0 99.0 99.00
2019 05 08 02 50 323 10.1 11.9  2.83  7.69  6.49 314 1023.9  11.3  12.1 999.0 99.0 99.00
2019 05 08 03 50 326 10.0 12.2  2.82  8.33  6.44 311 1024.1  11.1  12.0 999.0 99.0 99.00
2019 05 08 04 50 325 10.2 11.8  2.47  8.33  6.06 316 1024.2  11.2  11.9 999.0 99.0 99.00
2019 05 08 05 50 326  9.6 11.4  2.52  9.09  6.01 320 1024.2  11.1  11.9 999.0 99.0 99.00
2019 05 08 06 50 322 10.0 12.1  2.41  8.33  6.03 308 1024.4  11.0  11.9 999.0 99.0 99.00
2019 05 08 07 50 334  9.3 11.4  2.56  8.33  6.01 310 1024.5  11.0  11.9 999.0 99.0 99.00
2019 05 08 08 50 330 10.4 12.4  2.35  8.33  5.89 306 1024.2  11.0  11.9 999.0 99.0 99.00
2019 05 08 09 50 325 10.3 11.7  2.44  8.33  6.05 309 1024.2  10.9  11.9 999.0 99.0 99.00
2019 05 08 10 50 332 10.6 12.4  2.56  8.33  5.99 313 1024.2  10.8  11.8 999.0 99.0 99.00
2019 05 08 11 50 332 10.3 12.3  2.66  8.33  6.10 308 1024.1  10.9  11.8 999.0 99.0 99.00
2019 05 08 12 50 337  9.8 11.8  2.87  9.09  6.20 321 1024.2  11.0  11.8 999.0 99.0 99.00
2019 05 08 13 50 332  9.2 11.8  2.50  7.69  6.15 319 1024.6  11.0  11.8 999.0 99.0 99.00
2019 05 08 14 50 335  9.8 11.4  2.71  8.33  6.23 316 1024.7  11.0  11.8 999.0 99.0 99.00
2019 05 08 15 50 333 10.1 12.1  2.87  9.09  6.43 313 1024.8  11.2  11.8 999.0 99.0 99.00
2019 05 08 16 50 331  9.9 11.8  2.71  9.09  6.18 313 1024.7  11.2  11.9 999.0 99.0 99.00
2019 05 08 17 50 338 10.3 12.4  2.57  9.09  6.05 312 1024.7  11.2  11.9 999.0 99.0 99.00
2019 05 08 18 50 341 10.3 12.2  2.63  9.09  6.31 312 1024.9  11.2  11.9 999.0 99.0 99.00
2019 05 08 19 50 340  9.5 11.6  2.64  9.09  6.31 314 1024.5  11.2  11.9 999.0 99.0 99.00
2019 05 08 20 50 331  9.0 11.0  2.66  9.09  6.53 315 1024.0  11.2  11.9 999.0 99.0 99.00
2019 05 08 21 50 336  9.1 11.3  2.58  9.09  6.64 317 1023.3  11.1  12.0 999.0 99.0 99.00
2019 05 08 22 50 336  9.0 10.6  2.54  9.09  6.38 308 1022.5  11.2  12.2 999.0 99.0 99.00
2019 05 08 23 50 334  9.4 10.8  2.70  8.33  6.55 309 1021.7  11.2  12.2 999.0 99.0 99.00
2019 05 09 00 50 330 10.0 12.2  2.43  9.09  6.20 307 1021.0  11.2  12.2 999.0 99.0 99.00
2019 05 09 01 50 340  9.9 12.6  2.60  7.69  6.53 306 1020.4  11.0  12.2 999.0 99.0 99.00
2019 05 09 02 50 337  9.8 11.7  2.45  9.09  6.12 307 1019.8  11.0  12.2 999.0 99.0 99.00
2019 05 09 03 50 346  9.5 11.1  2.91  9.09  6.58 311 1019.3  11.0  12.1 999.0 99.0 99.00
2019 05 09 04 50 348  9.5 11.3  2.48  9.09  6.13 307 1019.2  10.8  12.0 999.0 99.0 99.00
2019 05 09 05 50   5  8.5 10.0  2.56  8.33  6.18 309 1019.2  10.4  11.9 999.0 99.0 99.00
2019 05 09 06 50  25  7.3  8.7  2.26  9.09  6.16 311 1018.9  10.4  11.9 999.0 99.0 99.00
2019 05 09 07 50  10  7.0  8.4  2.20  9.09  6.39 307 1018.7  11.0  11.9 999.0 99.0 99.00
2019 05 09 08 50   8  6.7  8.0  2.18  9.09  6.39 313 1018.4  11.2  11.9 999.0 99.0 99.00
2019 05 09 09 50 355  7.0  8.3  1.90  9.09  6.38 312 1017.8  11.4  11.9 999.0 99.0 99.00
2019 05 09 10 50 352  7.4  8.8  2.05  8.33  6.71 303 1017.4  11.5  11.9 999.0 99.0 99.00
2019 05 09 11 50 355  7.4  8.8  1.80  8.33  6.29 305 1016.8  11.6  11.9 999.0 99.0 99.00
2019 05 09 12 50 359  7.8  9.2  1.92  8.33  6.40 315 1016.3  11.8  12.1 999.0 99.0 99.00
2019 05 09 13 50   7  7.6  8.8  1.79  8.33  5.88 322 1016.2  12.0  12.1 999.0 99.0 99.00
2019 05 09 14 50  17  7.1  8.3  1.96  8.33  6.25 332 1016.3  12.2  12.1 999.0 99.0 99.00
2019 05 09 15 50  17  6.4  7.6  1.82  8.33  5.97 328 1016.2  12.3  12.1 999.0 99.0 99.00
2019 05 09 16 50  12  5.3  6.2  1.82  8.33  6.06 309 1016.5  12.8  12.2 999.0 99.0 99.00
2019 05 09 17 50  18  4.5  5.2  1.92  8.33  6.33 310 1016.4  12.8  12.3 999.0 99.0 99.00
2019 05 09 18 50   8  5.0  5.8  1.81  8.33  6.09 297 1016.2  13.0  12.3 999.0 99.0 99.00
2019 05 09 19 50  15  4.5  5.2  1.71  8.33  6.13 294 1015.9  13.3  12.3 999.0 99.0 99.00
2019 05 09 20 50   9  4.7  5.5  1.68  7.69  6.30 314 1015.4  13.4  12.4 999.0 99.0 99.00
2019 05 09 21 50  12  4.8  5.3  1.69  8.33  6.42 299 1015.0  13.3  12.5 999.0 99.0 99.00
2019 05 09 22 50 359  4.7  5.2  1.40  9.09  6.29 292 1014.5  13.5  12.7 999.0 99.0 99.00
2019 05 09 23 50  13  5.4  6.4  1.39  8.33  6.56 298 1013.9  13.8  12.7 999.0 99.0 99.00
2019 05 10 00 50   5  5.4  6.0  1.29  8.33  6.41 303 1013.4  13.7  12.7 999.0 99.0 99.00
2019 05 10 01 50 359  5.5  6.2  1.39  7.69  6.65 316 1013.0  14.1  12.7 999.0 99.0 99.00
2019 05 10 02 50   4  5.6  6.4  1.46  7.69  6.85 311 1012.9  14.2  12.7 999.0 99.0 99.00
2019 05 10 03 50  13  4.7  5.4  1.46  7.69  6.46 329 1012.9  13.8  12.9 999.0 99.0 99.00
2019 05 10 04 50   5  4.6  5.2  1.57  7.69  6.81 330 1013.3  13.8  12.9 999.0 99.0 99.00
2019 05 10 05 50  12  5.8  7.2  1.43  7.69  6.61 334 1013.3  14.5  12.8 999.0 99.0 99.00
2019 05 10 06 50   7  4.4  5.4  1.45 12.90  6.58 269 1013.4  14.1  12.7 999.0 99.0 99.00
2019 05 10 07 50   7  4.1  4.5  1.52 12.12  6.89 283 1013.5  14.3  12.7 999.0 99.0 99.00
2019 05 10 08 50   8  4.0  4.8  1.43 12.12  6.74 269 1013.1  14.1  12.5 999.0 99.0 99.00
2019 05 10 09 50   6  4.1  4.7  1.48 12.90  6.62 261 1012.7  13.7  12.3 999.0 99.0 99.00
2019 05 10 10 50  13  3.9  4.5  1.46 10.81  6.88 282 1012.5  13.5  12.3 999.0 99.0 99.00
2019 05 10 11 50 351  5.2  5.9  1.33 12.12  7.04 269 1012.5  13.2  12.2 999.0 99.0 99.00
2019 05 10 12 50 347  6.2  7.1  1.50 12.12  7.05 271 1012.6  13.1  12.0 999.0 99.0 99.00
2019 05 10 13 50 342  6.6  8.2  1.28 12.12  6.62 271 1012.8  13.4  12.0 999.0 99.0 99.00
2019 05 10 14 50 342  6.9  8.0  1.30 11.43  6.87 281 1012.9  13.6  12.0 999.0 99.0 99.00
2019 05 10 15 50 346  6.3  7.0  1.36 11.43  6.67 278 1013.2  13.3  12.0 999.0 99.0 99.00
2019 05 10 16 50 336  6.8  7.7  1.43 12.12  6.98 290 1013.4  13.3  12.1 999.0 99.0 99.00
2019 05 10 17 50 338  6.8  8.0  1.49 10.81  6.94 282 1013.5  13.0  12.2 999.0 99.0 99.00
2019 05 10 18 50 343  6.5  7.7  1.30 11.43  6.29 283 1013.5  13.0  12.5 999.0 99.0 99.00
2019 05 10 19 50 346  5.9  7.0  1.29 10.81  6.19 289 1013.6  12.9  12.6 999.0 99.0 99.00
2019 05 10 20 50 347  5.7  6.6  1.31 10.00  6.53 285 1013.4  12.8  12.7 999.0 99.0 99.00
2019 05 10 21 50 342  5.9  7.5  1.31 11.43  6.12 290 1013.3  12.7  12.4 999.0 99.0 99.00
2019 05 10 22 50 338  5.8  6.7  1.17 10.81  5.91 289 1013.4  12.8  12.5 999.0 99.0 99.00
2019 05 10 23 50 332  6.6  8.2  1.22 10.81  5.99 286 1013.2  12.7  12.6 999.0 99.0 99.00
2019 05 11 00 50 333  6.8  8.3  1.16 10.00  5.48 278 1012.9  12.5  12.6 999.0 99.0 99.00
2019 05 11 01 50 333  7.5  8.5  1.28 10.81  5.59 276 1012.4  12.5  12.6 999.0 99.0 99.00
